atom_id,heart_rate,pr_interval,qrs_duration,qt_interval,qtc,p_axis,qrs_axis,t_axis,tachycardia,bradycardia,wide_qrs,long_qt,left_axis,right_axis,st_elevation,st_depression
93,-0.17036314011093587,-0.08982269713198841,0.018608104882267572,-0.04321629425619113,-0.16907738491648544,0.15784981985316446,0.11121420977732954,0.1373776373869803,0.046302161376645126,0.09407262818464088,0.05965237934234335,-0.13406383912981845,-0.025677024846507447,0.15820966827444535,0.014118605142841025,0.041464012686605684
94,,,,,,,,,,,,,,,,
95,0.42565039262369825,-0.31890593337400003,0.08571655792500806,-0.32951870528371285,0.1741448034670946,0.1906902986811132,-0.023267062613935338,-0.06382924411205793,0.3604426905113266,-0.1417552419035969,0.07375030322718625,0.1455445012199693,0.05785340101739507,0.033693431133038076,0.037095034365586026,0.04091613712444503
96,0.2777105095376861,-0.3691422134268495,0.3608640130092765,0.12291809148958861,0.35568016548083425,0.3744514748334103,-0.12458697663970858,0.10222470694734245,0.07533463940636173,-0.06151778260930386,0.400383242271164,0.37366310768839345,0.19991968205966193,0.055755310432195386,0.004885427368266487,0.08226044540235662
97,,,,,,,,,,,,,,,,
98,0.1596487830217199,-0.010266423503385457,0.018537085401680465,-0.06390522648965144,0.15544560605982918,-0.03307989655772166,0.0752333471044614,-0.12778863395613585,0.01326152867733923,-0.10001489247738055,0.08905783890322291,0.10193952794689906,-0.05565396181788912,0.016576910846674037,0.08139358882820967,0.2469874419614638
99,-0.22519693460629575,-0.02626812529527161,-0.06485097095241754,0.15654659316783348,-0.0229589623382993,-0.02092112093578969,0.053236087287338814,0.014381079654352412,-0.11989272126089062,-0.10811732089967675,-0.08191689152656112,-0.028850076855895256,-0.07481827408387873,-0.03384706794159184,-0.009234745074691025,-0.015090087705207941
100,-0.15534827451427155,0.10741333628909532,0.33435567544314654,0.25699480849663403,0.10214048330576798,-0.06134448438044838,-0.09044371767572151,0.1887804106531017,-0.09789906734555344,0.08429383663035005,0.3403757680799397,0.09257902921464346,0.1108343752858441,-0.08081213792119223,-0.04635621480808124,-0.025549731981965897
101,0.4188175938325514,-0.12199617660701066,-0.2063738998866719,-0.38819648238246135,-0.11016187003411891,0.07374120621482322,0.11234375237207339,-0.02445922752750481,0.43221263950822136,-0.15065809992237428,-0.16314194940052543,-0.13688165511773692,-0.09419272923541099,0.017010551313768392,-0.04571227963760319,-0.004466586571365789
102,,,,,,,,,,,,,,,,
103,-0.18009173998221595,0.04464800217364822,0.09096334849478155,0.1626582961318299,-0.011596573991274945,-0.01936428948000541,-0.013823715452424161,0.010312276758898647,-0.06545964140637929,0.13008545046838935,0.07193590543030143,0.0008107341681768005,0.025421911355048323,0.022249493956635044,0.03590931509121336,0.010533870330493137
104,,,,,,,,,,,,,,,,
